GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,0,True,0, I-SLICE,0,34.0,136288,0,0.0,34.597,41.51,44.763,36.732,55,  -, -, 0.00%,  0.00%,  0.00%, 0.87%,  1.13%,  3.18%, 2.21%,  1.34%,  8.73%,14.43%,  6.73%, 39.85%,21.53%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,89532.5,7371.98,7149.07,476367.93,16,206,103.35,107,157,130.48,113,171,126.59, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 86.78%, 0.00%,0.00%, 13.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,222.3,0.1,120.4,0.0,376.4,0.0,250.5,3.763,35
0,1,False,3, b-SLICE,1,39.0,3920,0,3.16,33.196,41.57,44.774,35.69,57, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.57%,  2.14%, 16.43%, 15.71%,  0.48%,  3.10%,  1.67%,  3.33%,  0.00%,  9.05%,  1.43%,  0.48%,  7.14%, 25.48%,  5.95%,  4.05%,119687.93,6427.99,8838.65,120827.23,16,206,103.39,106,161,130.45,113,173,126.57, 0.00%, 55.56%,0.00%, 27.78%, 0.00%, 2.78%, 10.19%, 0.00%, 3.70%, 0.00%, 46.77%,0.00%, 31.94%, 0.00%, 2.10%, 4.68%, 4.35%, 10.16%, 0.00%, 67.39%,0.00%, 2.17%, 2.17%, 3.26%, 3.26%, 5.43%, 16.30%, 0.00%, 47.50%,0.00%, 7.50%, 10.00%, 3.75%, 13.75%, 5.00%, 12.50%,0.00%,273.9,103.3,21.4,7.8,65.5,0.0,301.3,3.719,24
0,2,False,4, b-SLICE,2,39.0,3952,0,3.07,33.12,41.528,44.824,35.634,57, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.66%,  1.45%, 22.71%, 10.63%,  2.17%,  2.42%,  0.24%,  3.62%,  0.00%,  8.45%,  1.45%,  0.48%,  8.94%, 25.85%,  5.56%,  3.38%,121907.9,6446.78,8839.82,122728.46,16,208,103.29,106,157,130.42,114,167,126.6, 0.00%, 68.52%,0.00%, 20.37%, 0.00%, 0.93%, 8.33%, 0.00%, 1.85%, 0.00%, 45.81%,0.00%, 39.68%, 0.32%, 1.94%, 3.87%, 1.94%, 6.45%, 0.00%, 60.42%,0.00%, 16.67%, 2.08%, 2.08%, 6.25%, 6.25%, 6.25%, 0.00%, 50.00%,0.00%, 3.12%, 0.00%, 1.56%, 10.94%, 9.38%, 25.00%,0.00%,277.0,100.2,22.9,7.8,61.1,0.0,300.1,3.178,31
0,3,False,2, B-SLICE,3,38.0,6304,0,3.1,32.915,41.568,44.956,35.502,54, 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.30%,  0.93%, 20.00%, 13.70%,  5.37%,  5.00%,  2.96%,  4.44%,  0.00%,  5.19%,  4.26%,  2.41%,  6.11%, 16.11%,  5.74%,  6.48%,128574.73,6344.85,8838.07,129925.89,16,216,103.3,106,157,130.41,114,163,126.59, 0.00%, 73.33%,0.00%, 15.56%, 0.00%, 2.22%, 2.22%, 3.33%, 3.33%, 0.00%, 35.17%,0.00%, 41.59%, 0.61%, 4.74%, 5.05%, 6.12%, 6.73%, 0.00%, 49.09%,0.00%, 25.45%, 0.91%, 4.55%, 0.91%, 7.27%, 11.82%, 0.00%, 54.55%,0.00%, 13.64%, 4.55%, 3.98%, 2.84%, 6.25%, 14.20%,0.00%,269.4,85.2,30.9,10.7,88.9,0.0,280.9,3.556,35
0,4,False,5, b-SLICE,4,39.0,2912,0,3.09,32.778,41.523,44.877,35.383,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.36%,  9.85%,  9.85%,  9.47%,  2.27%,  1.89%,  2.27%,  1.14%,  0.00%,  5.30%,  2.27%,  0.00%, 15.91%, 16.29%,  6.44%,  5.68%,131904.55,6426.93,9390.18,132892.39,16,215,103.33,108,159,130.41,114,168,126.6, 0.00%, 42.86%,0.00%, 30.61%, 0.00%, 5.61%, 8.67%, 4.08%, 8.16%, 0.00%, 41.30%,0.00%, 40.58%, 0.00%, 2.90%, 5.80%, 3.62%, 5.80%, 0.00%, 67.65%,0.00%, 14.71%, 2.94%, 1.47%, 4.41%, 4.41%, 4.41%, 0.00%, 62.50%,0.00%, 12.50%, 12.50%, 2.08%, 6.25%, 2.08%, 2.08%,0.00%,1.4,32.9,24.4,7.8,67.4,0.0,296.3,3.281,40
0,5,False,6, b-SLICE,5,39.0,3432,0,3.16,32.666,41.514,44.879,35.299,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.23%,  8.61%, 13.86%,  8.99%,  2.62%,  3.37%,  0.75%,  3.75%,  0.00%,  5.62%,  2.25%,  2.25%, 13.48%, 13.48%,  4.49%,  2.25%,135349.48,6435.46,9291.01,137126.39,16,216,103.31,107,157,130.42,114,163,126.62, 0.00%, 37.11%,0.00%, 39.18%, 0.00%, 5.15%, 6.19%, 4.64%, 7.73%, 0.00%, 35.92%,0.00%, 47.18%, 0.00%, 4.58%, 1.76%, 4.93%, 5.63%, 0.00%, 52.94%,0.00%, 17.65%, 2.94%, 8.82%, 11.76%, 0.00%, 5.88%, 0.00%, 50.00%,0.00%, 4.17%, 4.17%, 6.25%, 10.42%, 4.17%, 20.83%,0.00%,1.6,9.6,25.6,7.8,80.9,0.0,295.7,3.852,47
0,6,False,1, P-SLICE,6,37.0,17216,0,3.12,32.622,41.394,44.838,35.245,50, 0 , -, 0.00%,  0.00%,  0.00%, 0.08%,  0.00%,  0.08%, 0.17%,  0.00%,  0.58%, 0.50%,  0.25%,  1.41%, 0.00%,  0.66%,  0.50%,  6.37%,  7.20%, 15.55%, 12.99%,  9.84%,  6.20%,  0.00%,  1.57%,  6.87%,  7.61%,  1.16%,  4.05%, 10.09%,  6.29%,141552.89,6582.98,8039.37,165788.21,16,208,103.28,108,158,130.4,110,156,126.6, 0.00%, 50.00%,0.00%, 10.71%, 17.86%, 0.00%, 3.57%, 3.57%, 14.29%, 0.76%, 25.76%,0.00%, 30.30%, 10.23%, 7.39%, 7.01%, 9.47%, 9.09%, 1.61%, 36.67%,0.00%, 28.26%, 5.37%, 3.31%, 6.35%, 8.68%, 9.75%, 6.70%, 43.30%,0.00%, 21.91%, 8.76%, 2.45%, 2.45%, 4.64%, 9.79%,0.00%,263.7,49.6,52.6,25.6,114.2,0.0,255.6,2.6,21
0,7,False,9, b-SLICE,7,39.0,2888,0,2.99,32.527,41.596,44.918,35.21,57, 6 3 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.08%,  5.10%, 12.55%,  8.24%,  1.18%,  2.35%,  1.96%,  2.35%,  0.00%,  5.10%,  1.96%,  2.75%, 18.04%, 14.12%,  4.31%,  3.92%,139766.91,6334.53,9869.23,140152.12,16,210,103.02,107,159,130.39,113,161,126.61, 0.00%, 46.00%,0.00%, 41.00%, 0.00%, 1.50%, 7.50%, 1.00%, 3.00%, 0.00%, 37.12%,0.00%, 46.97%, 0.00%, 1.52%, 3.03%, 5.30%, 6.06%, 0.00%, 64.00%,0.00%, 12.00%, 0.00%, 2.00%, 2.00%, 8.00%, 12.00%, 0.00%, 60.71%,0.00%, 10.71%, 7.14%, 1.79%, 5.36%, 1.79%, 12.50%,0.00%,0.0,54.8,28.1,9.0,80.8,0.0,372.2,3.548,37
0,8,False,8, B-SLICE,8,38.0,5512,0,3.02,32.479,41.631,44.969,35.184,55, 6 3 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.02%,  6.02%, 13.53%, 11.78%,  5.76%,  6.02%,  3.01%,  3.51%,  0.00%,  4.76%,  3.76%,  2.76%,  7.27%, 13.78%,  8.27%,  3.76%,142092.61,6276.22,9623.81,143847.02,16,205,102.8,107,159,130.36,111,161,126.63, 0.00%, 37.66%,0.00%, 31.17%, 0.00%, 7.14%, 11.04%, 9.09%, 3.90%, 0.00%, 36.10%,0.00%, 39.02%, 1.95%, 5.37%, 5.85%, 4.63%, 7.07%, 0.00%, 50.53%,0.00%, 23.16%, 1.05%, 5.79%, 5.79%, 6.32%, 7.37%, 0.00%, 50.00%,0.00%, 21.15%, 1.92%, 2.88%, 6.73%, 2.88%, 14.42%,0.00%,1.4,23.2,42.3,20.8,100.1,0.0,351.3,2.867,31
0,9,True,10, b-SLICE,9,39.0,2624,0,2.97,32.443,41.605,44.987,35.157,56, 8 6 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.77%, 12.16%,  9.46%,  8.56%,  0.00%,  1.80%,  2.70%,  0.90%,  0.00%,  5.41%,  3.15%,  3.15%, 19.82%, 13.06%,  1.80%,  2.25%,142394.7,6293.49,10017.25,142981.04,16,211,102.27,107,157,130.31,112,171,126.66, 0.00%, 41.51%,0.00%, 33.02%, 0.00%, 4.72%, 7.55%, 7.55%, 5.66%, 0.00%, 36.94%,0.00%, 45.05%, 0.90%, 4.50%, 3.60%, 3.60%, 5.41%, 0.00%, 73.33%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.33%, 23.33%, 0.00%, 60.00%,0.00%, 25.00%, 5.00%, 2.50%, 7.50%, 0.00%, 0.00%,0.00%,0.0,53.6,28.2,9.0,82.2,0.0,369.9,3.319,29
