GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,0,True,0, I-SLICE,0,29.0,256624,0,0.0,38.074,40.149,40.801,38.674,55,  -, -, 0.00%,  0.00%,  0.00%, 1.25%,  1.01%,  1.53%, 2.55%,  1.42%,  7.88%, 7.17%,  3.07%, 30.76%,43.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,40384.39,11846.93,4515.95,549894.19,27,235,169.74,65,157,126.33,99,199,124.88, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.29%, 0.00%,0.00%, 15.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,265.9,0.1,153.9,0.0,468.8,0.0,322.9,3.356,47
0,1,False,3, b-SLICE,1,34.0,4992,0,4.71,37.09,40.198,40.874,37.951,57, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.55%,  0.98%, 11.96%, 13.73%,  1.76%,  3.53%,  2.16%,  6.67%,  0.00%,  6.86%,  2.16%,  2.94%,  5.10%, 28.43%,  6.47%,  4.71%,48902.84,11068.64,5361.76,50396.46,25,235,169.86,66,157,126.36,99,206,124.89, 0.00%, 59.09%,0.00%, 27.27%, 2.27%, 2.27%, 2.27%, 1.14%, 5.68%, 0.00%, 52.79%,0.00%, 26.39%, 0.29%, 3.37%, 5.72%, 3.37%, 8.06%, 0.00%, 61.97%,0.00%, 11.27%, 1.41%, 1.41%, 5.63%, 9.15%, 9.15%, 0.00%, 46.43%,0.00%, 10.71%, 2.38%, 5.95%, 10.71%, 4.17%, 19.64%,0.00%,305.7,157.0,21.1,5.2,62.1,0.0,382.0,3.43,34
0,2,False,2, B-SLICE,2,33.0,9528,0,4.31,36.781,40.024,40.783,37.686,55, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.31%,  0.73%, 15.87%, 11.64%,  4.66%,  5.82%,  5.09%, 10.92%,  0.00%,  4.37%,  3.20%,  5.24%,  3.06%, 15.14%,  6.84%,  6.11%,52666.29,11420.35,5754.22,57818.49,25,235,169.96,65,158,126.35,98,201,124.84, 0.00%, 60.00%,0.00%, 25.71%, 0.00%, 1.43%, 7.14%, 1.43%, 4.29%, 0.00%, 37.96%,0.00%, 38.24%, 1.13%, 3.97%, 8.50%, 2.41%, 7.79%, 0.00%, 48.94%,0.00%, 19.15%, 3.55%, 2.48%, 8.87%, 3.90%, 13.12%, 0.00%, 41.49%,0.00%, 11.70%, 6.91%, 5.85%, 14.36%, 6.65%, 13.03%,0.00%,302.5,133.8,32.2,7.0,84.0,0.0,362.5,2.874,55
0,3,False,4, b-SLICE,3,34.0,5888,0,4.44,36.445,40.051,40.825,37.443,56, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.35%,  4.76%, 10.20%,  7.48%,  5.90%,  4.99%,  4.31%,  8.84%,  0.00%,  4.99%,  7.94%,  6.12%,  7.48%, 11.34%,  4.08%,  5.22%,56761.11,11331.86,6009.08,59038.99,26,235,170.14,65,159,126.39,97,209,124.87, 0.00%, 40.24%,0.00%, 34.15%, 0.00%, 8.54%, 8.54%, 2.44%, 6.10%, 0.00%, 40.00%,0.00%, 40.00%, 1.67%, 1.67%, 6.67%, 2.22%, 7.78%, 0.00%, 52.48%,0.00%, 21.78%, 3.96%, 3.47%, 7.43%, 1.98%, 8.91%, 0.00%, 46.30%,0.00%, 13.89%, 3.70%, 4.17%, 13.43%, 2.78%, 15.74%,0.00%,308.8,153.9,29.2,5.2,79.1,0.0,382.7,3.178,46
0,4,False,1, P-SLICE,4,32.0,35416,0,4.04,36.377,39.953,40.715,37.366,52, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  0.06%, 0.30%,  0.24%,  1.26%, 0.00%,  0.12%,  0.18%,  4.86%,  4.32%, 13.91%,  9.41%, 16.19%, 16.91%,  0.00%,  0.72%,  2.64%,  5.88%,  1.08%,  3.48%,  7.85%, 10.55%,59057.12,11658.99,5078.84,96672.69,26,235,170.19,67,158,126.36,96,200,124.81, 0.00%, 78.26%,0.00%, 4.35%, 4.35%, 6.52%, 6.52%, 0.00%, 0.00%, 0.00%, 27.67%,0.00%, 28.46%, 15.42%, 4.74%, 7.91%, 8.30%, 7.51%, 0.35%, 30.92%,0.00%, 18.37%, 22.61%, 4.51%, 7.16%, 4.77%, 11.31%, 3.50%, 32.01%,0.00%, 13.90%, 17.64%, 4.21%, 9.00%, 6.25%, 13.49%,0.00%,299.2,88.1,57.4,24.8,113.0,4.1,333.5,2.563,60
0,5,False,7, b-SLICE,5,34.0,6696,0,4.87,36.199,40.035,40.807,37.254,57, 4 2 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.38%,  3.62%, 11.43%,  9.33%,  6.29%,  6.86%,  5.90%,  8.95%,  0.00%,  3.62%,  3.43%,  2.67%,  5.33%, 12.00%,  6.29%,  9.90%,60047.08,11375.14,6326.5,62304.84,24,235,170.3,67,159,126.4,96,203,124.82, 0.00%, 40.00%,0.00%, 32.86%, 0.00%, 5.71%, 11.43%, 2.14%, 7.86%, 0.00%, 37.10%,0.00%, 37.56%, 3.17%, 2.49%, 6.56%, 3.17%, 9.95%, 0.00%, 42.50%,0.00%, 25.83%, 1.67%, 3.33%, 8.33%, 3.75%, 14.58%, 0.00%, 45.83%,0.00%, 15.28%, 6.25%, 2.08%, 9.72%, 3.12%, 17.71%,0.00%,1.0,84.6,35.4,8.2,86.1,0.0,476.2,2.578,42
0,6,False,8, b-SLICE,6,34.0,6040,0,3.9,35.812,39.886,40.721,36.935,57, 4 2 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.82%,  4.19%, 12.37%,  8.39%,  4.19%,  6.50%,  5.66%,  8.81%,  0.00%,  3.98%,  3.14%,  2.31%,  6.08%, 15.30%,  5.87%,  8.39%,65712.13,11696.2,6622.6,67451.93,27,235,170.33,66,158,126.37,93,194,124.77, 0.00%, 40.28%,0.00%, 30.56%, 1.39%, 7.64%, 14.58%, 2.78%, 2.78%, 0.00%, 41.63%,0.00%, 37.56%, 2.71%, 2.26%, 6.33%, 2.71%, 6.79%, 0.00%, 45.74%,0.00%, 20.21%, 1.06%, 2.13%, 11.70%, 4.79%, 14.36%, 0.00%, 42.50%,0.00%, 16.67%, 5.83%, 3.33%, 8.33%, 5.00%, 18.33%,0.00%,1.1,69.1,35.5,8.2,87.9,0.0,475.1,3.304,31
0,7,False,6, B-SLICE,7,33.0,18232,0,4.36,36.049,39.978,40.813,37.136,54, 4 2 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.63%,  0.76%, 14.01%,  4.89%,  9.55%,  6.19%, 14.22%, 13.03%,  0.00%,  2.71%,  3.91%,  7.06%,  2.06%,  6.95%,  6.08%,  6.95%,62488.96,11450.93,6196.8,73911.36,24,235,170.43,66,158,126.41,96,199,124.78, 0.00%, 46.34%,0.00%, 34.15%, 2.44%, 4.88%, 9.76%, 1.22%, 1.22%, 0.00%, 30.38%,0.00%, 48.12%, 6.14%, 2.73%, 4.78%, 1.54%, 6.31%, 0.00%, 38.82%,0.00%, 29.96%, 7.17%, 2.74%, 7.38%, 4.01%, 9.92%, 0.00%, 33.95%,0.00%, 22.37%, 12.11%, 3.95%, 8.16%, 8.55%, 10.92%,0.00%,1.0,68.9,48.6,16.4,105.1,2.5,445.8,2.519,40
0,8,False,9, b-SLICE,8,34.0,7864,0,3.96,35.755,39.811,40.714,36.882,56, 7 4 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.91%,  2.38%, 12.59%,  7.82%,  5.78%,  5.27%,  6.29%, 10.71%,  0.00%,  3.40%,  2.89%,  2.89%,  4.59%, 11.73%,  9.01%, 10.71%,66674.13,11816.5,6738.87,70161.74,23,235,170.49,66,159,126.37,102,204,124.74, 0.00%, 42.19%,0.00%, 35.94%, 0.00%, 4.69%, 4.69%, 4.69%, 7.81%, 0.00%, 37.24%,0.00%, 41.42%, 2.09%, 1.88%, 6.07%, 2.30%, 9.00%, 0.00%, 51.85%,0.00%, 18.52%, 6.67%, 1.11%, 6.30%, 4.44%, 11.11%, 0.00%, 44.44%,0.00%, 15.00%, 5.56%, 6.94%, 8.06%, 5.56%, 14.44%,0.00%,0.0,62.1,36.6,8.2,99.4,0.0,472.2,3.067,41
0,9,True,10, b-SLICE,9,34.0,9264,0,3.95,35.678,39.831,40.674,36.822,56, 7 4 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.52%,  1.87%, 11.37%,  6.54%,  6.54%,  6.07%,  7.79%, 11.68%,  0.00%,  4.21%,  1.87%,  5.76%,  3.58%,  9.66%,  7.63%, 10.90%,68092.84,11834.53,6434.97,71735.02,24,235,170.6,65,158,126.38,102,204,124.7, 0.00%, 35.94%,0.00%, 45.31%, 0.00%, 6.25%, 6.25%, 3.12%, 3.12%, 0.00%, 38.03%,0.00%, 40.17%, 3.85%, 3.85%, 5.13%, 2.78%, 6.20%, 0.00%, 42.96%,0.00%, 24.65%, 4.93%, 2.82%, 2.11%, 5.28%, 17.25%, 0.00%, 46.12%,0.00%, 15.52%, 6.03%, 5.17%, 6.90%, 6.03%, 14.22%,0.00%,0.0,20.9,37.7,8.2,93.2,0.0,471.7,3.126,32
