GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,0,True,0, I-SLICE,0,29.0,182944,0,0.0,39.175,44.744,46.079,40.734,55,  -, -, 0.00%,  0.00%,  0.00%, 0.81%,  0.24%,  3.40%, 2.01%,  0.65%,  6.81%, 8.20%,  2.61%, 38.12%,37.16%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,31858.6,3982.44,4510.79,399851.69,16,235,161.81,89,137,125.02,114,176,128.92, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 86.11%, 0.00%,0.00%, 13.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,405.3,0.1,130.7,0.0,357.9,0.0,437.2,3.074,27
0,1,False,3, b-SLICE,1,34.0,5792,0,3.95,37.783,44.703,46.062,39.683,57, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.14%,  1.90%, 16.19%, 13.14%,  3.05%,  7.81%,  3.81%,  3.62%,  0.00%,  8.00%,  2.86%,  1.52%,  5.71%, 18.48%,  8.00%,  4.76%,41770.01,3659.78,5536.82,43769.7,16,235,161.67,91,137,125.01,114,175,128.92, 0.00%, 65.22%,0.00%, 13.04%, 0.00%, 3.26%, 11.96%, 2.17%, 4.35%, 0.00%, 43.03%,0.00%, 34.37%, 1.24%, 2.94%, 7.59%, 2.48%, 8.36%, 0.00%, 50.00%,0.00%, 12.28%, 1.75%, 1.32%, 3.07%, 7.02%, 24.56%, 0.00%, 45.83%,0.00%, 22.22%, 5.56%, 5.56%, 12.50%, 2.08%, 6.25%,0.00%,450.2,116.6,26.5,12.1,64.4,0.0,489.8,3.281,20
0,2,False,2, B-SLICE,2,33.0,12312,0,4.05,37.704,44.599,46.041,39.608,55, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%,  1.24%, 13.31%, 11.07%, 10.32%, 12.69%,  5.72%, 10.95%,  0.00%,  2.99%,  4.10%,  3.86%,  3.23%,  6.22%,  8.08%,  5.85%,42811.62,3718.3,5417.93,47672.76,16,235,161.51,92,138,124.99,114,177,128.93, 0.00%, 66.67%,0.00%, 7.69%, 0.00%, 10.26%, 10.26%, 5.13%, 0.00%, 0.00%, 24.67%,0.00%, 42.33%, 3.33%, 7.33%, 12.00%, 4.33%, 6.00%, 0.00%, 34.63%,0.00%, 27.21%, 2.12%, 4.24%, 9.19%, 8.30%, 14.31%, 0.00%, 36.79%,0.00%, 16.51%, 5.19%, 6.13%, 9.91%, 4.25%, 21.23%,0.00%,446.1,100.2,33.1,10.4,79.0,0.0,471.6,3.2,11
0,3,False,4, b-SLICE,3,34.0,7128,0,3.89,37.298,44.501,45.884,39.272,56, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.28%,  2.99%, 16.09%, 12.41%,  5.98%,  5.75%,  4.14%,  8.74%,  0.00%,  3.22%,  2.30%,  5.06%,  6.44%,  8.51%,  5.06%,  5.06%,46765.21,3824.69,5855.35,49315.24,16,235,161.28,92,137,124.95,114,175,128.94, 0.00%, 36.36%,0.00%, 46.75%, 0.00%, 3.90%, 7.79%, 3.90%, 1.30%, 0.00%, 24.88%,0.00%, 47.32%, 1.46%, 3.66%, 10.98%, 2.68%, 9.02%, 0.00%, 38.55%,0.00%, 28.92%, 2.41%, 5.42%, 7.83%, 4.82%, 12.05%, 0.00%, 44.00%,0.00%, 14.00%, 4.00%, 6.00%, 11.00%, 3.00%, 18.00%,0.00%,454.4,112.4,34.3,12.0,77.6,0.0,490.4,2.57,33
0,4,False,1, P-SLICE,4,32.0,37320,0,3.93,37.443,44.314,45.849,39.353,52, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.17%,  0.06%,  0.91%, 1.31%,  0.51%,  3.63%, 0.00%,  0.11%,  0.23%,  3.46%,  3.98%, 14.14%, 11.75%, 16.30%, 14.48%,  0.00%,  0.57%,  5.11%,  7.04%,  1.25%,  1.76%,  6.76%,  6.47%,46621.46,3982.95,5002.57,126427.39,16,235,161.1,90,137,124.9,114,177,128.96, 0.00%, 78.57%,0.00%, 3.57%, 3.57%, 10.71%, 3.57%, 0.00%, 0.00%, 0.00%, 20.30%,0.00%, 32.67%, 12.38%, 16.09%, 7.18%, 7.43%, 3.96%, 2.92%, 30.51%,0.00%, 24.53%, 11.82%, 6.72%, 7.59%, 8.54%, 7.37%, 11.00%, 27.26%,0.00%, 21.99%, 10.88%, 5.38%, 5.61%, 6.93%, 11.28%,0.00%,440.1,53.3,64.4,37.0,96.7,11.6,445.0,2.615,19
0,5,False,7, b-SLICE,5,34.0,7216,0,3.93,37.001,44.334,45.825,39.021,57, 4 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.17%,  4.17%, 18.54%,  8.12%, 10.62%,  6.25%,  3.33%,  3.96%,  0.00%,  4.17%,  3.54%,  3.75%,  5.62%, 11.46%,  8.33%,  3.96%,50086.73,3933.99,6099.33,52745.12,16,235,160.9,90,137,124.88,114,176,129.0, 0.00%, 40.30%,0.00%, 29.85%, 0.00%, 7.46%, 8.96%, 6.72%, 6.72%, 0.00%, 32.19%,0.00%, 48.93%, 2.15%, 2.15%, 4.72%, 3.43%, 6.44%, 0.00%, 41.30%,0.00%, 34.06%, 2.90%, 2.17%, 6.52%, 2.54%, 10.51%, 0.00%, 51.39%,0.00%, 16.67%, 5.56%, 6.25%, 6.25%, 3.47%, 10.42%,0.00%,1.7,75.1,35.5,15.5,80.2,0.0,577.0,2.57,26
0,6,False,6, B-SLICE,6,33.0,13376,0,4.07,37.033,44.225,45.724,39.019,55, 4 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.01%,  2.01%, 14.09%,  7.80%, 13.33%,  8.05%,  8.55%,  8.81%,  0.00%,  1.38%,  4.53%,  1.38%,  2.89%,  6.79%,  8.43%, 10.94%,49933.76,4052.89,5838.28,56157.63,16,235,160.69,90,137,124.81,114,177,128.98, 0.00%, 48.94%,0.00%, 17.02%, 0.00%, 11.70%, 15.96%, 2.13%, 4.26%, 0.00%, 24.16%,0.00%, 50.19%, 2.60%, 3.72%, 5.20%, 7.25%, 6.88%, 0.00%, 37.73%,0.00%, 35.16%, 3.66%, 4.03%, 4.76%, 4.40%, 10.26%, 0.00%, 41.53%,0.00%, 20.34%, 8.47%, 4.24%, 8.47%, 3.81%, 13.14%,0.00%,1.0,60.1,53.4,20.1,122.9,0.0,555.5,2.911,36
0,7,False,8, b-SLICE,7,34.0,6488,0,3.9,36.782,44.152,45.662,38.813,56, 6 4 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.81%,  4.17%, 22.92%, 12.76%,  3.65%,  4.69%,  2.86%,  6.25%,  0.00%,  6.51%,  3.91%,  1.30%,  7.29%,  8.85%,  2.86%,  4.17%,52555.01,4094.64,6341.41,55100.01,16,235,160.53,89,137,124.79,114,180,128.99, 0.00%, 37.84%,0.00%, 39.19%, 1.35%, 6.08%, 11.49%, 2.70%, 1.35%, 0.00%, 26.11%,0.00%, 49.12%, 3.10%, 2.65%, 5.31%, 3.10%, 10.62%, 0.00%, 44.83%,0.00%, 22.41%, 1.72%, 5.17%, 5.17%, 6.03%, 14.66%, 0.00%, 37.50%,0.00%, 14.29%, 5.36%, 8.93%, 19.64%, 4.46%, 9.82%,0.00%,1.7,61.1,35.5,15.5,69.2,0.0,574.6,2.859,20
0,8,False,5, P-SLICE,8,32.0,44400,0,4.04,36.941,44.036,45.521,38.901,52, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.38%, 0.00%,  0.16%,  1.03%, 0.38%,  0.27%,  2.87%, 0.00%,  0.11%,  0.32%,  3.63%,  5.19%, 11.69%,  8.71%, 25.60%, 15.85%,  0.00%,  0.22%,  1.79%,  5.95%,  1.14%,  1.30%,  3.95%,  9.47%,52418.25,4275.88,5454.09,123412.1,16,235,160.31,87,137,124.76,114,179,129.0, 0.00%, 72.41%,0.00%, 3.45%, 3.45%, 17.24%, 0.00%, 3.45%, 0.00%, 3.07%, 12.28%,0.00%, 28.51%, 14.04%, 18.20%, 14.69%, 5.04%, 4.17%, 4.36%, 20.99%,0.00%, 22.97%, 19.80%, 7.82%, 10.00%, 8.22%, 5.84%, 5.82%, 25.54%,0.00%, 26.97%, 15.41%, 4.17%, 7.03%, 4.12%, 10.93%,0.00%,1.0,29.6,73.8,12.1,202.5,0.0,519.9,3.259,32
0,9,True,11, b-SLICE,9,34.0,7104,0,3.91,36.564,44.1,45.508,38.624,57, 8 6 ,10 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.93%,  2.38%, 17.75%,  9.31%,  8.66%,  6.28%,  5.19%,  6.06%,  0.00%,  2.81%,  4.76%,  2.38%,  6.49%,  9.74%,  5.84%,  5.41%,55211.84,4184.58,6486.85,58927.52,16,235,160.05,84,137,124.72,114,179,129.02, 0.00%, 41.10%,0.00%, 43.84%, 0.00%, 4.11%, 6.85%, 1.37%, 2.74%, 0.00%, 27.23%,0.00%, 47.42%, 5.16%, 2.35%, 4.23%, 4.69%, 8.92%, 0.00%, 41.53%,0.00%, 32.20%, 1.69%, 2.97%, 5.51%, 4.66%, 11.44%, 0.00%, 40.91%,0.00%, 15.91%, 11.36%, 4.55%, 5.68%, 6.82%, 14.77%,0.00%,1.4,72.2,35.8,12.7,81.4,0.0,649.8,2.541,51
